study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6358	SAMEA2698882	ERS526758	ERX537647	ERR579473	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579473/ERR579473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579473/ERR579473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579473/ERR579473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579473/ERR579473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m33_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m33_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m33_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m33_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579473	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579473		
PRJEB6358	SAMEA2698883	ERS526759	ERX537648	ERR579474	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579474/ERR579474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579474/ERR579474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579474/ERR579474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579474/ERR579474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m34_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m34_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m34_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m34_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579474	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579474		
PRJEB6358	SAMEA2698884	ERS526760	ERX537649	ERR579475	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579475/ERR579475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579475/ERR579475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579475/ERR579475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579475/ERR579475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m35_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m35_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m35_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m35_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579475	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579475		
PRJEB6358	SAMEA2698698	ERS526574	ERX537650	ERR579476	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579476/ERR579476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579476/ERR579476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579476/ERR579476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579476/ERR579476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m25_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m25_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m25_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m25_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579476	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579476		
PRJEB6358	SAMEA2698700	ERS526576	ERX537651	ERR579477	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579477/ERR579477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579477/ERR579477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579477/ERR579477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579477/ERR579477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m27_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m27_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m27_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m27_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579477	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579477		
PRJEB6358	SAMEA2698701	ERS526577	ERX537652	ERR579478	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579478/ERR579478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579478/ERR579478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579478/ERR579478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579478/ERR579478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m28_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m28_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m28_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m28_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579478	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579478		
PRJEB6358	SAMEA2698702	ERS526578	ERX537653	ERR579479	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579479/ERR579479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579479/ERR579479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579479/ERR579479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579479/ERR579479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m29_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m29_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m29_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m29_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579479	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579479		
PRJEB6358	SAMEA2698703	ERS526579	ERX537654	ERR579480	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579480/ERR579480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579480/ERR579480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579480/ERR579480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579480/ERR579480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m30_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m30_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m30_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m30_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579480	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579480		
PRJEB6358	SAMEA2698704	ERS526580	ERX537655	ERR579481	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579481/ERR579481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579481/ERR579481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579481/ERR579481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579481/ERR579481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m31_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m31_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m31_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m31_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579481	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579481		
PRJEB6358	SAMEA2698705	ERS526581	ERX537656	ERR579482	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579482/ERR579482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579482/ERR579482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579482/ERR579482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579482/ERR579482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m33_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m33_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m33_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m33_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579482	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579482		
PRJEB6358	SAMEA2698708	ERS526584	ERX537657	ERR579483	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579483/ERR579483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579483/ERR579483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579483/ERR579483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579483/ERR579483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m36_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m36_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m36_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7018.m36_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579483	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579483		
PRJEB6358	SAMEA2698711	ERS526587	ERX537658	ERR579484	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579484/ERR579484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579484/ERR579484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579484/ERR579484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579484/ERR579484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m27_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m27_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m27_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m27_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579484	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579484		
PRJEB6358	SAMEA2698713	ERS526589	ERX537659	ERR579485	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579485/ERR579485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579485/ERR579485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579485/ERR579485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579485/ERR579485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m29_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m29_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m29_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m29_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579485	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579485		
PRJEB6358	SAMEA2698714	ERS526590	ERX537660	ERR579486	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579486/ERR579486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579486/ERR579486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579486/ERR579486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579486/ERR579486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m30_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m30_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m30_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m30_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579486	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579486		
PRJEB6358	SAMEA2698715	ERS526591	ERX537661	ERR579487	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579487/ERR579487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579487/ERR579487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579487/ERR579487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579487/ERR579487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m31_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m31_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m31_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m31_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579487	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579487		
PRJEB6358	SAMEA2698716	ERS526592	ERX537662	ERR579488	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579488/ERR579488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579488/ERR579488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579488/ERR579488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579488/ERR579488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m32_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m32_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m32_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m32_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579488	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579488		
PRJEB6358	SAMEA2698718	ERS526594	ERX537663	ERR579489	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579489/ERR579489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579489/ERR579489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579489/ERR579489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579489/ERR579489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m34_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m34_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m34_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m34_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579489	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579489		
PRJEB6358	SAMEA2698720	ERS526596	ERX537664	ERR579490	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579490/ERR579490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579490/ERR579490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579490/ERR579490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579490/ERR579490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m36_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m36_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m36_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7035.m36_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579490	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579490		
PRJEB6358	SAMEA2698721	ERS526597	ERX537665	ERR579491	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579491/ERR579491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579491/ERR579491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579491/ERR579491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579491/ERR579491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m25_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m25_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m25_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m25_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579491	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579491		
PRJEB6358	SAMEA2698722	ERS526598	ERX537666	ERR579492	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579492/ERR579492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579492/ERR579492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579492/ERR579492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579492/ERR579492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m26_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m26_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m26_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m26_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579492	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579492		
PRJEB6358	SAMEA2698723	ERS526599	ERX537667	ERR579493	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579493/ERR579493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579493/ERR579493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579493/ERR579493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579493/ERR579493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m27_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m27_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m27_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m27_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579493	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579493		
PRJEB6358	SAMEA2698724	ERS526600	ERX537668	ERR579494	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579494/ERR579494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579494/ERR579494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579494/ERR579494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579494/ERR579494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m28_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m28_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m28_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m28_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579494	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579494		
PRJEB6358	SAMEA2698725	ERS526601	ERX537669	ERR579495	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579495/ERR579495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579495/ERR579495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579495/ERR579495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579495/ERR579495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m29_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m29_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m29_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m29_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579495	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579495		
PRJEB6358	SAMEA2698726	ERS526602	ERX537670	ERR579496	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579496/ERR579496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579496/ERR579496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579496/ERR579496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579496/ERR579496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m30_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m30_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m30_run2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7052.m30_run2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579496	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579496		
